LineId,Time,Level,Content,EventId,EventTemplate,variables
1145,Mon Dec 05 04:06:45 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1146,Mon Dec 05 04:06:45 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1147,Mon Dec 05 04:07:23 2005,notice,jk2_init() Found child 3672 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '3672']"
1148,Mon Dec 05 04:07:37 2005,notice,jk2_init() Found child 3673 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '3673']"
1149,Mon Dec 05 04:07:48 2005,notice,jk2_init() Found child 3675 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '3675']"
1150,Mon Dec 05 04:07:48 2005,notice,jk2_init() Found child 3674 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '3674']"
1151,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3678 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '3678']"
1152,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3681 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '3681']"
1153,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3679 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '3679']"
1154,Mon Dec 05 04:08:37 2005,notice,jk2_init() Found child 3680 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '3680']"
1155,Mon Dec 05 04:08:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1156,Mon Dec 05 04:09:32 2005,notice,jk2_init() Found child 3685 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '3685']"
1157,Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3698 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '3698']"
1158,Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3690 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '3690']"
1159,Mon Dec 05 04:10:47 2005,notice,jk2_init() Found child 3691 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '3691']"
1160,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3744 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '3744']"
1161,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3747 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '3747']"
1162,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3754 in scoreboard slot 12,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '12', '3754']"
1163,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3755 in scoreboard slot 13,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '13', '3755']"
1164,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3753 in scoreboard slot 10,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '10', '3753']"
1165,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3752 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '3752']"
1166,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3746 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '3746']"
1167,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1168,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1169,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E1,mod_jk child workerEnv in error state <*>,"[[], '9']"
1170,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1171,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 8,E1,mod_jk child workerEnv in error state <*>,"[[], '8']"
1172,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1173,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1174,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1175,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E1,mod_jk child workerEnv in error state <*>,"[[], '9']"
1176,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1177,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1178,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1179,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 10,E1,mod_jk child workerEnv in error state <*>,"[[], '10']"
1180,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E1,mod_jk child workerEnv in error state <*>,"[[], '9']"
1181,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4596 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4596']"
1182,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4595 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4595']"
1183,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4594 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4594']"
1184,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1185,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1186,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1187,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1188,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1189,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1190,Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4609 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4609']"
1191,Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4608 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4608']"
1192,Mon Dec 05 05:11:34 2005,notice,jk2_init() Found child 4611 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4611']"
1193,Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4613 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4613']"
1194,Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4612 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4612']"
1195,Mon Dec 05 05:12:32 2005,notice,jk2_init() Found child 4615 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4615']"
1196,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4616 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4616']"
1197,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4617 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4617']"
1198,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4618 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4618']"
1199,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4634 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4634']"
1200,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4637 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4637']"
1201,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4631 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4631']"
1202,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4630 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4630']"
1203,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1204,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E1,mod_jk child workerEnv in error state <*>,"[[], '9']"
1205,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1206,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E1,mod_jk child workerEnv in error state <*>,"[[], '9']"
1207,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1208,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 7,E1,mod_jk child workerEnv in error state <*>,"[[], '7']"
1209,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1210,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 8,E1,mod_jk child workerEnv in error state <*>,"[[], '8']"
1211,Mon Dec 05 06:35:27 2005,notice,jk2_init() Found child 4820 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4820']"
1212,Mon Dec 05 06:35:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1213,Mon Dec 05 06:35:27 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1214,Mon Dec 05 06:36:58 2005,notice,jk2_init() Found child 4821 in scoreboard slot 10,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '10', '4821']"
1215,Mon Dec 05 06:36:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1216,Mon Dec 05 06:36:58 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1217,Mon Dec 05 06:36:59 2005,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,E4,[client <*> Directory index forbidden by rule: /var/www/html/,[['221.232.178.24']]
1218,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4893 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4893']"
1219,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4892 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4892']"
1220,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1221,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1222,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1223,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1224,Mon Dec 05 07:21:03 2005,notice,jk2_init() Found child 4907 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4907']"
1225,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4906 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4906']"
1226,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4905 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4905']"
1227,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1228,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1229,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1230,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1231,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1232,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1233,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4916 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4916']"
1234,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4917 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4917']"
1235,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4915 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4915']"
1236,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1237,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1238,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1239,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1240,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1241,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1242,Mon Dec 05 07:31:22 2005,notice,jk2_init() Found child 4932 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4932']"
1243,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4938 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4938']"
1244,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4935 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4935']"
1245,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4936 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4936']"
1246,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4937 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4937']"
1247,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1248,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1249,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1250,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1251,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1252,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1253,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1254,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1255,Mon Dec 05 07:36:19 2005,notice,jk2_init() Found child 4950 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4950']"
1256,Mon Dec 05 07:37:47 2005,notice,jk2_init() Found child 4961 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4961']"
1257,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4962 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4962']"
1258,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4960 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4960']"
1259,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4959 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4959']"
1260,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1261,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1262,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1263,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[[]]
1264,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1265,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1266,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1267,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E1,mod_jk child workerEnv in error state <*>,"[[], '6']"
1268,Mon Dec 05 07:41:07 2005,notice,jk2_init() Found child 4974 in scoreboard slot 9,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '9', '4974']"
1269,Mon Dec 05 07:41:35 2005,notice,jk2_init() Found child 4975 in scoreboard slot 6,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '6', '4975']"
1270,Mon Dec 05 07:41:50 2005,notice,jk2_init() Found child 4977 in scoreboard slot 8,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '8', '4977']"
1271,Mon Dec 05 07:41:50 2005,notice,jk2_init() Found child 4976 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4976']"
1272,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4984 in scoreboard slot 7,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '7', '4984']"
1273,Mon Dec 05 07:43:08 2005,notice,jk2_init() Found child 4985 in scoreboard slot 10,E3,jk2_init() Found child <*> in scoreboard slot <*>,"[[], '10', '4985']"
