LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,variables
1212,Dec,10,10:56:16,LabSZ,24987,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1213,Dec,10,10:56:18,LabSZ,24987,Failed password for root from 183.62.140.253 port 54137 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '54137']"
1214,Dec,10,10:56:18,LabSZ,24987,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1215,Dec,10,10:56:18,LabSZ,24989,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1216,Dec,10,10:56:20,LabSZ,24989,Failed password for root from 183.62.140.253 port 54466 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '54466']"
1217,Dec,10,10:56:20,LabSZ,24989,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1218,Dec,10,10:56:21,LabSZ,24992,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1219,Dec,10,10:56:22,LabSZ,24992,Failed password for root from 183.62.140.253 port 54954 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '54954']"
1220,Dec,10,10:56:22,LabSZ,24992,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1221,Dec,10,10:56:22,LabSZ,24994,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1222,Dec,10,10:56:24,LabSZ,24994,Failed password for root from 183.62.140.253 port 55249 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '55249']"
1223,Dec,10,10:56:24,LabSZ,24994,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1224,Dec,10,10:56:24,LabSZ,24997,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1225,Dec,10,10:56:27,LabSZ,24997,Failed password for root from 183.62.140.253 port 55676 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '55676']"
1226,Dec,10,10:56:27,LabSZ,24997,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1227,Dec,10,10:56:27,LabSZ,24999,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1228,Dec,10,10:56:29,LabSZ,24999,Failed password for root from 183.62.140.253 port 56091 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '56091']"
1229,Dec,10,10:56:29,LabSZ,24999,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1230,Dec,10,10:56:29,LabSZ,25002,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1231,Dec,10,10:56:30,LabSZ,25002,Failed password for root from 183.62.140.253 port 56499 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '56499']"
1232,Dec,10,10:56:31,LabSZ,25002,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1233,Dec,10,10:56:31,LabSZ,25004,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1234,Dec,10,10:56:33,LabSZ,25004,Failed password for root from 183.62.140.253 port 56850 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '56850']"
1235,Dec,10,10:56:33,LabSZ,25004,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1236,Dec,10,10:56:33,LabSZ,25006,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1237,Dec,10,10:56:35,LabSZ,25006,Failed password for root from 183.62.140.253 port 57292 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '57292']"
1238,Dec,10,10:56:35,LabSZ,25006,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1239,Dec,10,10:56:35,LabSZ,25008,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1240,Dec,10,10:56:37,LabSZ,25008,Failed password for root from 183.62.140.253 port 57660 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '57660']"
1241,Dec,10,10:56:37,LabSZ,25008,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1242,Dec,10,10:56:37,LabSZ,25010,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1243,Dec,10,10:56:39,LabSZ,25010,Failed password for root from 183.62.140.253 port 58028 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '58028']"
1244,Dec,10,10:56:39,LabSZ,25010,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1245,Dec,10,10:56:40,LabSZ,25012,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1246,Dec,10,10:56:41,LabSZ,25012,Failed password for root from 183.62.140.253 port 58556 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '58556']"
1247,Dec,10,10:56:41,LabSZ,25012,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1248,Dec,10,10:56:41,LabSZ,25014,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1249,Dec,10,10:56:43,LabSZ,25014,Failed password for root from 183.62.140.253 port 58889 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '58889']"
1250,Dec,10,10:56:43,LabSZ,25014,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1251,Dec,10,10:56:44,LabSZ,25017,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1252,Dec,10,10:56:46,LabSZ,25017,Failed password for root from 183.62.140.253 port 59321 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '59321']"
1253,Dec,10,10:56:46,LabSZ,25017,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1254,Dec,10,10:56:46,LabSZ,25019,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1255,Dec,10,10:56:48,LabSZ,25019,Failed password for root from 183.62.140.253 port 59788 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '59788']"
1256,Dec,10,10:56:48,LabSZ,25019,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1257,Dec,10,10:56:48,LabSZ,25022,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1258,Dec,10,10:56:50,LabSZ,25022,Failed password for root from 183.62.140.253 port 60209 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '60209']"
1259,Dec,10,10:56:50,LabSZ,25022,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1260,Dec,10,10:56:50,LabSZ,25024,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1261,Dec,10,10:56:53,LabSZ,25024,Failed password for root from 183.62.140.253 port 60656 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '60656']"
1262,Dec,10,10:56:53,LabSZ,25024,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1263,Dec,10,10:56:53,LabSZ,25026,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1264,Dec,10,10:56:55,LabSZ,25026,Failed password for root from 183.62.140.253 port 32879 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '32879']"
1265,Dec,10,10:56:55,LabSZ,25026,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1266,Dec,10,10:56:55,LabSZ,25028,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1267,Dec,10,10:56:58,LabSZ,25028,Failed password for root from 183.62.140.253 port 33304 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '33304']"
1268,Dec,10,10:56:58,LabSZ,25028,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1269,Dec,10,10:56:58,LabSZ,25030,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1270,Dec,10,10:57:00,LabSZ,25030,Failed password for root from 183.62.140.253 port 33781 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '33781']"
1271,Dec,10,10:57:00,LabSZ,25030,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1272,Dec,10,10:57:00,LabSZ,25033,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1273,Dec,10,10:57:02,LabSZ,25033,Failed password for root from 183.62.140.253 port 34226 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '34226']"
1274,Dec,10,10:57:02,LabSZ,25033,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1275,Dec,10,10:57:03,LabSZ,25035,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1276,Dec,10,10:57:04,LabSZ,25035,Failed password for root from 183.62.140.253 port 34711 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '34711']"
1277,Dec,10,10:57:04,LabSZ,25035,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1278,Dec,10,10:57:04,LabSZ,25037,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1279,Dec,10,10:57:06,LabSZ,25037,Failed password for root from 183.62.140.253 port 35021 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '35021']"
1280,Dec,10,10:57:06,LabSZ,25037,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1281,Dec,10,10:57:06,LabSZ,25039,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1282,Dec,10,10:57:08,LabSZ,25039,Failed password for root from 183.62.140.253 port 35353 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '35353']"
1283,Dec,10,10:57:08,LabSZ,25039,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1284,Dec,10,10:57:08,LabSZ,25041,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1285,Dec,10,10:57:10,LabSZ,25041,Failed password for root from 183.62.140.253 port 35810 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '35810']"
1286,Dec,10,10:57:10,LabSZ,25041,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1287,Dec,10,10:57:11,LabSZ,25043,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1288,Dec,10,10:57:13,LabSZ,25043,Failed password for root from 183.62.140.253 port 36265 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '36265']"
1289,Dec,10,10:57:13,LabSZ,25043,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1290,Dec,10,10:57:13,LabSZ,25045,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1291,Dec,10,10:57:15,LabSZ,25045,Failed password for root from 183.62.140.253 port 36644 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '36644']"
1292,Dec,10,10:57:15,LabSZ,25045,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1293,Dec,10,10:57:15,LabSZ,25047,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1294,Dec,10,10:57:16,LabSZ,25047,Failed password for root from 183.62.140.253 port 37080 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '37080']"
1295,Dec,10,10:57:16,LabSZ,25047,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1296,Dec,10,10:57:17,LabSZ,25049,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1297,Dec,10,10:57:19,LabSZ,25049,Failed password for root from 183.62.140.253 port 37388 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '37388']"
1298,Dec,10,10:57:19,LabSZ,25049,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1299,Dec,10,10:57:19,LabSZ,25052,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1300,Dec,10,10:57:22,LabSZ,25052,Failed password for root from 183.62.140.253 port 37894 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '37894']"
1301,Dec,10,10:57:22,LabSZ,25052,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
1302,Dec,10,10:57:22,LabSZ,25054,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,E21,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= <*> <*>,"[['183.62.140.253'], 'user=root']"
1303,Dec,10,10:57:24,LabSZ,25054,Failed password for root from 183.62.140.253 port 38431 ssh2,E7,Failed password for <*> from <*> port <*> ssh2,"[['183.62.140.253'], 'root', '38431']"
1304,Dec,10,10:57:24,LabSZ,25054,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],E14,Received disconnect from <*> <*> Bye Bye [preauth],[['183.62.140.253']]
