LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,variables
1015,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:35.996,25746,INFO,nova.osapi_compute.wsgi.server,req-2d3fdf84-c2d9-47cc-ad3c-8c309b96d32d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640860",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2640860'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1016,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:36.262,25746,INFO,nova.osapi_compute.wsgi.server,req-5d311501-92ce-4342-99ac-863f9b53a5cb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633319",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2633319'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1017,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:37.513,25746,INFO,nova.osapi_compute.wsgi.server,req-0013db4a-a7f2-4013-a135-314a1fbb97e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2449338",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2449338'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1018,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:37.774,25746,INFO,nova.osapi_compute.wsgi.server,req-d69dd2fe-057c-420c-afea-ba8597cd9982 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2567449",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2567449'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1019,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:39.068,25746,INFO,nova.osapi_compute.wsgi.server,req-89ca6e78-b521-4038-b5da-c3a9d694d5e1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2878940",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2878940'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1020,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:39.323,25746,INFO,nova.osapi_compute.wsgi.server,req-a9ca2993-416e-4268-a0c5-a1ff1214fcb7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2501280",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2501280'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1021,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:39.377,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Started (Lifecycle Event),E4,[instance: <*> VM Started (Lifecycle Event),"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1022,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:39.443,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Paused (Lifecycle Event),E5,[instance: <*> VM Paused (Lifecycle Event),"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1023,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:39.561,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] During sync_power_state the instance has a pending task (spawning). Skip.,E13,[instance: <*> During sync_power_state the instance has a pending task (spawning). Skip.,"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1024,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:40.137,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E17,image <*> at <*> checking,"[['0673', '71', '34', '5', '4', '86', '4', '40623', '45', '4', '489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1025,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:40.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E21,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage","[['0673', '71', '34', '5', '4', '86', '4', '40623', '45', '4', '489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742', '1', '0']]"
1026,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:40.314,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E22,Active base files: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1027,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:40.762,25746,INFO,nova.osapi_compute.wsgi.server,req-d68496f5-904c-4250-841e-b6efeba3bad2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4324191",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '4324191'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1028,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:41.041,25746,INFO,nova.osapi_compute.wsgi.server,req-5ff477a1-4d19-44b2-bd80-bc948fd71044 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2753420",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2753420'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1029,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:42.324,25746,INFO,nova.osapi_compute.wsgi.server,req-91545d8f-3e15-4a9d-869f-5e9af23a108d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2779088",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2779088'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1030,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:42.587,25746,INFO,nova.osapi_compute.wsgi.server,req-de162460-0015-4ef5-ad34-36cdaf269be6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2570632",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2570632'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1031,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:43.853,25746,INFO,nova.osapi_compute.wsgi.server,req-e8a40430-24a0-4317-859b-555bb76fb798 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2604382",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2604382'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1032,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:44.113,25746,INFO,nova.osapi_compute.wsgi.server,req-3ab9508b-f853-4fdc-a5d3-7fe02d8f6a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2551761",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2551761'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1033,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.226,25743,INFO,nova.api.openstack.compute.server_external_events,req-4c5a4bf8-3ffd-47e6-bd27-6cc8aa71b618 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:f53e6f35-05f7-4896-9abf-6df58d3e69b8 for instance d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,E8,Creating event <*> for instance <*>,"[['53', '6', '35', '05', '7', '4896', '9', '6', '58', '3', '69', '8', '54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'network-vif-plugged:f<*>e<*>f<*>-<*>f<*>-<*>-<*>abf-<*>df<*>d<*>e<*>b<*>', 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c']"
1034,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.232,25743,INFO,nova.osapi_compute.wsgi.server,req-4c5a4bf8-3ffd-47e6-bd27-6cc8aa71b618 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.1034019",E1,"<*> ""POST <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '9746973', '574', '6', '8', '9', '8857', '56', '7608', '1', '1', '200', '380', '0', '1034019'], '/v<*>/e<*>ac<*>c<*>b<*>a<*>e<*>f<*>a<*>/os-server-external-events']"
1035,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.243,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Resumed (Lifecycle Event),E6,[instance: <*> VM Resumed (Lifecycle Event),"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1036,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.253,2931,INFO,nova.virt.libvirt.driver,-,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Instance spawned successfully.,E18,[instance: <*> Instance spawned successfully.,"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1037,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.253,2931,INFO,nova.compute.manager,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Took 19.32 seconds to spawn the instance on the hypervisor.,E14,[instance: <*> Took <*> seconds to spawn the instance on the hypervisor.,"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12', '19', '32'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1038,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.371,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E17,image <*> at <*> checking,"[['0673', '71', '34', '5', '4', '86', '4', '40623', '45', '4', '489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1039,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.372,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E21,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage","[['0673', '71', '34', '5', '4', '86', '4', '40623', '45', '4', '489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742', '1', '0']]"
1040,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.391,25746,INFO,nova.osapi_compute.wsgi.server,req-6d8d14b0-9baf-4de0-b02a-abd9d158342d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2724118",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1893', '0', '2724118'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1041,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.415,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Resumed (Lifecycle Event),E6,[instance: <*> VM Resumed (Lifecycle Event),"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1042,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.423,2931,INFO,nova.compute.manager,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Took 20.23 seconds to build instance.,E28,[instance: <*> Took <*> seconds to build instance.,"[['54', '44', '2', '1', '4', '2', '6', '074', '35', '8', '12', '20', '23'], 'd<*>b<*>eb-<*>d<*>a-<*>aa<*>-ba<*>b-<*>d<*>f<*>f<*>c]']"
1043,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.547,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E22,Active base files: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1044,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.664,25746,INFO,nova.osapi_compute.wsgi.server,req-3c7d7e41-e930-4301-9889-6509c7142e16 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2694650",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1910', '0', '2694650'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1045,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:46.949,25746,INFO,nova.osapi_compute.wsgi.server,req-88051a36-ba5a-44d8-90a4-dfd5a30c2f8a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2790279",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1910', '0', '2790279'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1046,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:47.217,25746,INFO,nova.osapi_compute.wsgi.server,req-2d183073-77ff-47b9-95eb-07be7fafc897 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2651579",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.10.1', '2', '54', '412', '4', '40', '9335', '4', '35', '9', '1', '1', '200', '1910', '0', '2651579'], '/v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail']"
1047,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:50.141,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E17,image <*> at <*> checking,"[['0673', '71', '34', '5', '4', '86', '4', '40623', '45', '4', '489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1048,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:50.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E21,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage","[['0673', '71', '34', '5', '4', '86', '4', '40623', '45', '4', '489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742', '1', '0']]"
1049,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:50.311,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E22,Active base files: <*>,"[['489', '868', '0', '37', '93', '76227', '91', '03908', '0', '742']]"
1050,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:51.603,25795,INFO,nova.metadata.wsgi.server,req-bcebb9de-a387-44e2-b784-db819fff540d - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2296522",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2012', '08', '10', '1', '1', '200', '264', '0', '2296522'], '/openstack/<*>-<*>-<*>/meta_data.json']"
1051,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:51.926,25793,INFO,nova.metadata.wsgi.server,req-c754e29a-bcc8-48d9-b29d-9c375a27275a - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2319870",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2013', '10', '17', '1', '1', '200', '157', '0', '2319870'], '/openstack/<*>-<*>-<*>']"
1052,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:52.240,25779,INFO,nova.metadata.wsgi.server,req-e7dbbfbb-8c21-4c78-86d5-d207f180455f - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2253911",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2013', '10', '17', '1', '1', '200', '124', '0', '2253911'], '/openstack/<*>-<*>-<*>/vendor_data.json']"
1053,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:52.253,25779,INFO,nova.metadata.wsgi.server,-,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0008950",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2013', '10', '17', '1', '1', '200', '124', '0', '0008950'], '/openstack/<*>-<*>-<*>/vendor_data.json']"
1054,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:52.482,25790,INFO,nova.metadata.wsgi.server,req-3a439e39-d7f5-4cdf-a08c-c530a5bc9b23 - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2186041",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2013', '10', '17', '1', '1', '404', '176', '0', '2186041'], '/openstack/<*>-<*>-<*>/user_data']"
1055,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:52.494,25790,INFO,nova.metadata.wsgi.server,-,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0011051",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2013', '10', '17', '1', '1', '200', '967', '0', '0011051'], '/openstack/<*>-<*>-<*>/meta_data.json']"
1056,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:52.912,25784,INFO,nova.metadata.wsgi.server,req-d04bb0bd-f965-40e1-90d3-b1b01f160b06 - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.4052589",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '2013', '10', '17', '1', '1', '200', '967', '0', '4052589'], '/openstack/<*>-<*>-<*>/meta_data.json']"
1057,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:53.161,25791,INFO,nova.metadata.wsgi.server,req-32ecf06f-cf33-4487-baa9-740cb3b4fc82 - - - - -,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2367840",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '1', '1', '200', '328', '0', '2367840'], '/latest/meta-data/']"
1058,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:53.407,25774,INFO,nova.metadata.wsgi.server,req-259797db-8cb1-4b12-b243-5269bdd6dc13 - - - - -,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2289269",E0,"<*> ""GET <*> <*> status: <*> len: <*> time: <*>","[['10.11.21.133,10.11.10.1', '1', '1', '200', '124', '0', '2289269'], '/latest/meta-data/block-device-mapping/']"
