LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,variables
1065,03-17,16:15:25.196,1702,3693,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E169,Destroying surface Surface( name= PopupWindow: <*> called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.removeLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindow', '317e46', '2060', '913', '1554', '2739', '2702', '2691', '2560', '2555']]"
1066,03-17,16:15:25.201,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1067,03-17,16:15:25.201,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1068,03-17,16:15:25.262,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,E82,resumeSuspendedAutohide,[[]]
1069,03-17,16:15:25.265,1702,2107,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E151,interceptKeyTq keycode= <*> interactive= true keyguardActive= false policyFlags= <*> down false canceled false,"[['4', '2b000002']]"
1070,03-17,16:15:25.265,1702,2107,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E57,"interceptKeyBeforeQueueing: key <*> , result : <*>","[['4', '1']]"
1071,03-17,16:15:25.266,2227,2318,V,AudioManager,querySoundEffectsEnabled...,E83,querySoundEffectsEnabled...,[[]]
1072,03-17,16:15:25.307,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1073,03-17,16:15:25.307,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1074,03-17,16:15:25.330,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1075,03-17,16:15:25.331,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1076,03-17,16:15:25.336,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1077,03-17,16:15:25.336,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1078,03-17,16:15:25.443,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1079,03-17,16:15:25.443,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1080,03-17,16:15:25.448,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,E105,Destroying surface Surface( name= InputMethod) called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.destroyOrSaveSurface', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement', 'com.android.server.wm.WindowManagerService', 'android.os.Handler.dispatchMessage', '2060', '913', '2201', '517', '291', '233', '8670', '105']]"
1081,03-17,16:15:25.479,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
1082,03-17,16:15:25.482,1702,27353,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,E150,interceptKeyTq keycode= <*> interactive= true keyguardActive= false policyFlags= <*> down true canceled false,"[['4', '2b000002']]"
1083,03-17,16:15:25.482,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E57,"interceptKeyBeforeQueueing: key <*> , result : <*>","[['4', '1']]"
1084,03-17,16:15:25.531,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1085,03-17,16:15:25.531,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1086,03-17,16:15:25.547,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,E82,resumeSuspendedAutohide,[[]]
1087,03-17,16:15:25.549,1702,27357,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E151,interceptKeyTq keycode= <*> interactive= true keyguardActive= false policyFlags= <*> down false canceled false,"[['4', '2b000002']]"
1088,03-17,16:15:25.549,1702,27357,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",E57,"interceptKeyBeforeQueueing: key <*> , result : <*>","[['4', '1']]"
1089,03-17,16:15:25.550,2227,2318,V,AudioManager,querySoundEffectsEnabled...,E83,querySoundEffectsEnabled...,[[]]
1090,03-17,16:15:25.821,23650,23689,V,AudioManager,isMusicActive...,E98,isMusicActive...,[[]]
1091,03-17,16:15:26.148,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950783, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261950783', '2', '0x0', '1000']]"
1092,03-17,16:15:26.149,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
1093,03-17,16:15:26.149,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
1094,03-17,16:15:26.153,1702,27353,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,E150,interceptKeyTq keycode= <*> interactive= true keyguardActive= false policyFlags= <*> down true canceled false,"[['3', '2b000002']]"
1095,03-17,16:15:26.153,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",E57,"interceptKeyBeforeQueueing: key <*> , result : <*>","[['3', '1']]"
1096,03-17,16:15:26.153,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950787, event=1, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261950787', '1', '0x0', '1000']]"
1097,03-17,16:15:26.154,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
1098,03-17,16:15:26.248,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,E82,resumeSuspendedAutohide,[[]]
1099,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261950887', '0', '0x0', '1000']]"
1100,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
1101,03-17,16:15:26.252,1702,2618,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,E151,interceptKeyTq keycode= <*> interactive= true keyguardActive= false policyFlags= <*> down false canceled false,"[['3', '2b000002']]"
1102,03-17,16:15:26.252,1702,2618,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",E57,"interceptKeyBeforeQueueing: key <*> , result : <*>","[['3', '1']]"
1103,03-17,16:15:26.253,2227,2318,V,AudioManager,querySoundEffectsEnabled...,E83,querySoundEffectsEnabled...,[[]]
1104,03-17,16:15:26.272,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950909, event=0, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261950909', '0', '0x0', '1000']]"
1105,03-17,16:15:26.273,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
1106,03-17,16:15:26.277,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",E70,"animateCollapsePanels: flags= <*> force= false, delayed= false, mExpandedVisible= false",[['0']]
1107,03-17,16:15:26.277,2227,2227,I,PanelView,closeQs,E97,closeQs,[[]]
1108,03-17,16:15:26.278,2227,2227,I,PanelView,cancelPeek: false,E120,cancelPeek: false,[[]]
1109,03-17,16:15:26.278,2227,2227,I,PanelView,instantCollapse,E99,instantCollapse,[[]]
1110,03-17,16:15:26.278,2227,2227,I,PanelView,cancelPeek: false,E120,cancelPeek: false,[[]]
1111,03-17,16:15:26.295,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1112,03-17,16:15:26.296,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1113,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",E75,acquire lock= <*> flags= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,"[['189667585', '0x1', '10057', '1000', '1702'], '<*>,', '<*>,', '<*>,', '""*launch*"",', 'android,']"
1114,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x1', '0x1', '38', '1', '0', '0']]"
1115,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",E136,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",[[]]
1116,03-17,16:15:26.304,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1117,03-17,16:15:26.304,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1118,03-17,16:15:26.317,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1119,03-17,16:15:26.317,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1120,03-17,16:15:26.328,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
1121,03-17,16:15:26.328,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
1122,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
1123,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
1124,03-17,16:15:26.375,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
1125,03-17,16:15:26.376,1702,14640,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]",E7,"Taking screenshot from Surface with crop: [Rect( <*> <*> - <*> <*> ], width: <*> height: <*> minLayer: <*> maxLayer: <*> inRotation: [false], rot: <*>","[['0', '48', '720', '1208', '432', '696', '21000', '21080', '0']]"
1126,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout begin,E152,The change in focus caused us to need to do a layout begin,[[]]
1127,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout end,E153,The change in focus caused us to need to do a layout end,[[]]
1128,03-17,16:15:26.466,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['708', 'ffffffff', '40000500', '708', '40000208', '0', '0', '0', '0', '720', '1280', '0', '0', '0', '0']]"
1129,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,cancelAutohide,E80,cancelAutohide,[[]]
1130,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",E42,notifyUiVisibilityChanged: vis= <*> SystemUiVisibility= <*>,"[['0x708', '0x708']]"
