LineId,Time,Component,Pid,Content,EventId,EventTemplate
1309,20171223-23:8:19:404,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,E1,setTodayTotalDetailSteps= <*>
1310,20171223-23:8:19:419,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E19,calculateCaloriesWithCache totalCalories= <*>
1311,20171223-23:8:19:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1312,20171223-23:8:41:127,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E21,onReceive action: android.intent.action.SCREEN_OFF
1313,20171223-23:10:37:857,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1314,20171223-23:11:38:10,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1315,20171223-23:12:28:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1316,20171223-23:13:47:8,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1317,20171223-23:14:2:860,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1318,20171223-23:14:24:380,Step_LSC,30002312,onStandStepChanged 3761,E0,onStandStepChanged <*>
1319,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041722000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1320,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041782000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1321,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041842000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1322,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041902000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1323,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041962000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1324,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042022000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1325,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042082000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1326,20171223-23:14:24:389,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E15,onReceive action: android.intent.action.SCREEN_ON
1327,20171223-23:14:24:390,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E16,processHandleBroadcastAction action: android.intent.action.SCREEN_ON
1328,20171223-23:14:24:390,Step_StandStepCounter,30002312,flush sensor data,E18,flush sensor data
1329,20171223-23:14:24:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30343722,E33, getTodayTotalDetailSteps = <*>
1330,20171223-23:14:24:391,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,E1,setTodayTotalDetailSteps= <*>
1331,20171223-23:14:24:392,Step_LSC,30002312,onStandStepChanged 3761,E0,onStandStepChanged <*>
1332,20171223-23:14:24:399,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E19,calculateCaloriesWithCache totalCalories= <*>
1333,20171223-23:14:24:401,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1334,20171223-23:14:24:409,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E41,REPORT <*> <*> <*> <*> <*>
1335,20171223-23:14:24:494,Step_LSC,30002312,onStandStepChanged 3761,E0,onStandStepChanged <*>
1336,20171223-23:14:24:499,Step_LSC,30002312,onExtend:1514042064000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1337,20171223-23:14:24:499,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514042082000",E38,"timeStamp back, extendReportTimeStamp= <*>"
1338,20171223-23:14:24:711,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30708710,E33, getTodayTotalDetailSteps = <*>
1339,20171223-23:14:24:711,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030,E1,setTodayTotalDetailSteps= <*>
1340,20171223-23:14:24:721,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E19,calculateCaloriesWithCache totalCalories= <*>
1341,20171223-23:14:24:724,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1342,20171223-23:14:25:106,Step_LSC,30002312,onStandStepChanged 3761,E0,onStandStepChanged <*>
1343,20171223-23:14:25:113,Step_LSC,30002312,onExtend:1514042064000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1344,20171223-23:14:25:407,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30709030,E33, getTodayTotalDetailSteps = <*>
1345,20171223-23:14:25:408,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709727,E1,setTodayTotalDetailSteps= <*>
1346,20171223-23:14:25:422,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E19,calculateCaloriesWithCache totalCalories= <*>
1347,20171223-23:14:25:434,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1348,20171223-23:14:42:607,Step_LSC,30002312,onStandStepChanged 3763,E0,onStandStepChanged <*>
1349,20171223-23:14:42:620,Step_LSC,30002312,onExtend:1514042082000 2 0 0,E8,onExtend: <*> <*> <*> <*>
1350,20171223-23:14:42:909,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7189##549659##8661##16256##30709727,E33, getTodayTotalDetailSteps = <*>
1351,20171223-23:14:42:910,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7191##549659##8661##16256##30727229,E1,setTodayTotalDetailSteps= <*>
1352,20171223-23:14:42:925,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130715,E19,calculateCaloriesWithCache totalCalories= <*>
1353,20171223-23:14:42:930,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1354,20171223-23:14:42:933,Step_StandReportReceiver,30002312,REPORT : 7191 5134 154031 240,E41,REPORT <*> <*> <*> <*> <*>
1355,20171223-23:14:43:108,Step_LSC,30002312,onStandStepChanged 3764,E0,onStandStepChanged <*>
1356,20171223-23:14:43:122,Step_LSC,30002312,onExtend:1514042082000 1 0 4,E8,onExtend: <*> <*> <*> <*>
1357,20171223-23:14:43:414,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7191##549659##8661##16256##30727229,E33, getTodayTotalDetailSteps = <*>
1358,20171223-23:14:43:414,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733,E1,setTodayTotalDetailSteps= <*>
1359,20171223-23:14:43:426,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130737,E19,calculateCaloriesWithCache totalCalories= <*>
1360,20171223-23:14:43:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1361,20171223-23:14:43:434,Step_StandReportReceiver,30002312,REPORT : 7192 5135 154052 240,E41,REPORT <*> <*> <*> <*> <*>
1362,20171223-23:14:43:611,Step_LSC,30002312,onStandStepChanged 3765,E0,onStandStepChanged <*>
1363,20171223-23:14:43:622,Step_LSC,30002312,onExtend:1514042083000 1 0 4,E8,onExtend: <*> <*> <*> <*>
1364,20171223-23:14:43:913,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7192##549659##8661##16256##30727733,E33, getTodayTotalDetailSteps = <*>
1365,20171223-23:14:43:914,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7193##549659##8661##16256##30728232,E1,setTodayTotalDetailSteps= <*>
1366,20171223-23:14:43:929,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130758,E19,calculateCaloriesWithCache totalCalories= <*>
1367,20171223-23:14:43:934,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1368,20171223-23:14:43:938,Step_StandReportReceiver,30002312,REPORT : 7193 5135 154074 240,E41,REPORT <*> <*> <*> <*> <*>
1369,20171223-23:14:44:108,Step_LSC,30002312,onStandStepChanged 3768,E0,onStandStepChanged <*>
1370,20171223-23:14:44:118,Step_LSC,30002312,onExtend:1514042083000 3 0 4,E8,onExtend: <*> <*> <*> <*>
1371,20171223-23:14:44:409,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7193##549659##8661##16256##30728232,E33, getTodayTotalDetailSteps = <*>
1372,20171223-23:14:44:410,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7196##549659##8661##16256##30728728,E1,setTodayTotalDetailSteps= <*>
1373,20171223-23:14:44:425,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130822,E19,calculateCaloriesWithCache totalCalories= <*>
1374,20171223-23:14:44:431,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1375,20171223-23:14:44:437,Step_StandReportReceiver,30002312,REPORT : 7196 5137 154138 240,E41,REPORT <*> <*> <*> <*> <*>
1376,20171223-23:14:44:610,Step_LSC,30002312,onStandStepChanged 3770,E0,onStandStepChanged <*>
1377,20171223-23:14:44:617,Step_LSC,30002312,onExtend:1514042084000 2 0 4,E8,onExtend: <*> <*> <*> <*>
1378,20171223-23:14:44:913,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7196##549659##8661##16256##30728728,E33, getTodayTotalDetailSteps = <*>
1379,20171223-23:14:44:914,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7198##549659##8661##16256##30729233,E1,setTodayTotalDetailSteps= <*>
1380,20171223-23:14:44:930,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130865,E19,calculateCaloriesWithCache totalCalories= <*>
1381,20171223-23:14:44:946,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1382,20171223-23:14:44:954,Step_StandReportReceiver,30002312,REPORT : 7198 5139 154181 240,E41,REPORT <*> <*> <*> <*> <*>
1383,20171223-23:14:45:108,Step_LSC,30002312,onStandStepChanged 3772,E0,onStandStepChanged <*>
1384,20171223-23:14:45:118,Step_LSC,30002312,onExtend:1514042084000 2 0 4,E8,onExtend: <*> <*> <*> <*>
1385,20171223-23:14:45:413,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7198##549659##8661##16256##30729233,E33, getTodayTotalDetailSteps = <*>
1386,20171223-23:14:45:414,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7200##549659##8661##16256##30729733,E1,setTodayTotalDetailSteps= <*>
1387,20171223-23:14:45:429,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130908,E19,calculateCaloriesWithCache totalCalories= <*>
1388,20171223-23:14:45:434,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1389,20171223-23:14:45:438,Step_StandReportReceiver,30002312,REPORT : 7200 5140 154223 240,E41,REPORT <*> <*> <*> <*> <*>
1390,20171223-23:14:45:607,Step_LSC,30002312,onStandStepChanged 3774,E0,onStandStepChanged <*>
1391,20171223-23:14:45:618,Step_LSC,30002312,onExtend:1514042085000 2 0 4,E8,onExtend: <*> <*> <*> <*>
1392,20171223-23:14:45:908,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7200##549659##8661##16256##30729733,E33, getTodayTotalDetailSteps = <*>
1393,20171223-23:14:45:909,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7202##549659##8661##16256##30730227,E1,setTodayTotalDetailSteps= <*>
1394,20171223-23:14:45:916,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130951,E19,calculateCaloriesWithCache totalCalories= <*>
1395,20171223-23:14:45:919,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1396,20171223-23:14:45:924,Step_StandReportReceiver,30002312,REPORT : 7202 5142 154266 240,E41,REPORT <*> <*> <*> <*> <*>
1397,20171223-23:14:46:106,Step_LSC,30002312,onStandStepChanged 3777,E0,onStandStepChanged <*>
1398,20171223-23:14:46:115,Step_LSC,30002312,onExtend:1514042085000 3 0 4,E8,onExtend: <*> <*> <*> <*>
1399,20171223-23:14:46:409,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7202##549659##8661##16256##30730227,E33, getTodayTotalDetailSteps = <*>
1400,20171223-23:14:46:409,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7205##549659##8661##16256##30730728,E1,setTodayTotalDetailSteps= <*>
1401,20171223-23:14:46:425,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131015,E19,calculateCaloriesWithCache totalCalories= <*>
1402,20171223-23:14:46:431,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1403,20171223-23:14:46:445,Step_StandReportReceiver,30002312,REPORT : 7205 5144 154331 240,E41,REPORT <*> <*> <*> <*> <*>
1404,20171223-23:14:46:608,Step_LSC,30002312,onStandStepChanged 3780,E0,onStandStepChanged <*>
1405,20171223-23:14:46:618,Step_LSC,30002312,onExtend:1514042086000 3 0 4,E8,onExtend: <*> <*> <*> <*>
1406,20171223-23:14:46:912,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7205##549659##8661##16256##30730728,E33, getTodayTotalDetailSteps = <*>
1407,20171223-23:14:46:914,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7208##549659##8661##16256##30731232,E1,setTodayTotalDetailSteps= <*>
1408,20171223-23:14:46:928,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131079,E19,calculateCaloriesWithCache totalCalories= <*>
1409,20171223-23:14:46:932,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1410,20171223-23:14:46:933,Step_StandReportReceiver,30002312,REPORT : 7208 5146 154395 240,E41,REPORT <*> <*> <*> <*> <*>
1411,20171223-23:14:47:109,Step_LSC,30002312,onStandStepChanged 3783,E0,onStandStepChanged <*>
1412,20171223-23:14:47:118,Step_LSC,30002312,onExtend:1514042086000 3 0 4,E8,onExtend: <*> <*> <*> <*>
1413,20171223-23:14:47:411,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7208##549659##8661##16256##30731232,E33, getTodayTotalDetailSteps = <*>
1414,20171223-23:14:47:412,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7211##549659##8661##16256##30731730,E1,setTodayTotalDetailSteps= <*>
1415,20171223-23:14:47:421,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131144,E19,calculateCaloriesWithCache totalCalories= <*>
1416,20171223-23:14:47:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1417,20171223-23:14:47:441,Step_StandReportReceiver,30002312,REPORT : 7211 5148 154459 240,E41,REPORT <*> <*> <*> <*> <*>
1418,20171223-23:14:48:107,Step_LSC,30002312,onStandStepChanged 3784,E0,onStandStepChanged <*>
1419,20171223-23:14:48:117,Step_LSC,30002312,onExtend:1514042087000 1 0 4,E8,onExtend: <*> <*> <*> <*>
1420,20171223-23:14:48:409,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7211##549659##8661##16256##30731730,E33, getTodayTotalDetailSteps = <*>
1421,20171223-23:14:48:410,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7212##549659##8661##16256##30732729,E1,setTodayTotalDetailSteps= <*>
1422,20171223-23:14:48:418,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131165,E19,calculateCaloriesWithCache totalCalories= <*>
1423,20171223-23:14:48:421,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1424,20171223-23:14:48:422,Step_StandReportReceiver,30002312,REPORT : 7212 5149 154481 240,E41,REPORT <*> <*> <*> <*> <*>
1425,20171223-23:14:48:606,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1426,20171223-23:14:48:618,Step_LSC,30002312,onExtend:1514042088000 2 0 4,E8,onExtend: <*> <*> <*> <*>
1427,20171223-23:14:48:906,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7212##549659##8661##16256##30732729,E33, getTodayTotalDetailSteps = <*>
1428,20171223-23:14:48:907,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226,E1,setTodayTotalDetailSteps= <*>
1429,20171223-23:14:48:922,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E19,calculateCaloriesWithCache totalCalories= <*>
1430,20171223-23:14:48:932,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1431,20171223-23:14:48:937,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240,E41,REPORT <*> <*> <*> <*> <*>
1432,20171223-23:14:52:109,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1433,20171223-23:14:52:125,Step_LSC,30002312,onExtend:1514042091000 0 0 0,E8,onExtend: <*> <*> <*> <*>
1434,20171223-23:14:52:410,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30733226,E33, getTodayTotalDetailSteps = <*>
1435,20171223-23:14:52:411,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,E1,setTodayTotalDetailSteps= <*>
1436,20171223-23:14:52:421,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E19,calculateCaloriesWithCache totalCalories= <*>
1437,20171223-23:14:52:424,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1438,20171223-23:15:0:121,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1439,20171223-23:16:0:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
1440,20171223-23:16:23:109,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1441,20171223-23:16:23:120,Step_LSC,30002312,onExtend:1514042182000 0 0 5,E8,onExtend: <*> <*> <*> <*>
1442,20171223-23:16:23:410,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30736730,E33, getTodayTotalDetailSteps = <*>
1443,20171223-23:16:23:411,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730,E1,setTodayTotalDetailSteps= <*>
1444,20171223-23:16:23:420,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E19,calculateCaloriesWithCache totalCalories= <*>
1445,20171223-23:16:23:424,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
1446,20171223-23:16:45:587,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E21,onReceive action: android.intent.action.SCREEN_OFF
1447,20171223-23:17:40:773,Step_LSC,30002312,onStandStepChanged 3786,E0,onStandStepChanged <*>
1448,20171223-23:17:40:780,Step_LSC,30002312,onExtend:1514042205000 0 0 5,E8,onExtend: <*> <*> <*> <*>
