LineId,Time,Program,Content,EventId,EventTemplate,variables
1322,07.26 15:34:40,GitHub.exe,"api.github.com:443 close, 797 bytes sent, 4670 bytes (4.56 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '4.56', '00:11', 'KB'], '797', '4670']"
1323,07.26 15:34:54,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1324,07.26 15:34:55,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1325,07.26 15:34:59,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1326,07.26 15:35:16,chrome.exe *64,"notifications.google.com:443 close, 19334 bytes (18.8 KB) sent, 8031 bytes (7.84 KB) received, lifetime 09:21",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['notifications.google.com:443', '18.8', '7.84', '09:21', 'KB', 'KB'], '19334', '8031']"
1327,07.26 15:35:27,chrome.exe *64,"collector.githubapp.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:16",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['collector.githubapp.com:443', '00:16'], '0', '0']"
1328,07.26 15:35:28,chrome.exe *64,live.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['live.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1329,07.26 15:35:42,chrome.exe *64,"data.grammarly.com:443 close, 1277 bytes (1.24 KB) sent, 3833 bytes (3.74 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['data.grammarly.com:443', '1.24', '3.74', '00:11', 'KB', 'KB'], '1277', '3833']"
1330,07.26 15:35:43,chrome.exe *64,"github.com:443 close, 9626 bytes (9.40 KB) sent, 287127 bytes (280 KB) received, lifetime 00:34",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['github.com:443', '9.40', '00:34', 'KB', 'KB'], '9626', '287127']"
1331,07.26 15:36:25,chrome.exe *64,"github.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:30",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['github.com:443', '00:30'], '0', '0']"
1332,07.26 15:36:28,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['ssl.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1333,07.26 15:38:02,chrome.exe *64,"13.client-channel.google.com:443 close, 474 bytes sent, 4464 bytes (4.35 KB) received, lifetime 01:30",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['13.client-channel.google.com:443', '4.35', '01:30', 'KB'], '474', '4464']"
1334,07.26 15:38:33,MobaXterm.exe,183.62.156.108:22 open through proxy socks.cse.cuhk.edu.hk:5070 SOCKS5,E1,<*> open through proxy <*> SOCKS5,"[['183.62.156.108:22', 'socks.cse.cuhk.edu.hk:5070']]"
1335,07.26 15:39:37,git-remote-https.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070']]"
1336,07.26 15:40:32,chrome.exe *64,"people-pa.clients6.google.com:443 close, 5267 bytes (5.14 KB) sent, 17802 bytes (17.3 KB) received, lifetime 04:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['people-pa.clients6.google.com:443', '5.14', '17.3', '04:01', 'KB', 'KB'], '17802', '5267']"
1337,07.26 15:41:36,chrome.exe *64,"assets-cdn.github.com:443 close, 1227 bytes (1.19 KB) sent, 4890 bytes (4.77 KB) received, lifetime 06:19",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['assets-cdn.github.com:443', '1.19', '4.77', '06:19', 'KB', 'KB'], '1227', '4890']"
1338,07.26 15:42:02,chrome.exe *64,"lh3.googleusercontent.com:443 close, 2694 bytes (2.63 KB) sent, 8050 bytes (7.86 KB) received, lifetime 07:03",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['lh3.googleusercontent.com:443', '2.63', '7.86', '07:03', 'KB', 'KB'], '2694', '8050']"
1339,07.26 15:43:25,YodaoDict.exe,"icauh.youdao.com:80 close, 413 bytes sent, 534 bytes received, lifetime 00:05",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['icauh.youdao.com:80', '00:05'], '413', '534']"
1340,07.26 15:44:44,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['api.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1341,07.26 15:49:55,GitHub.exe,"api.github.com:443 close, 797 bytes sent, 4814 bytes (4.70 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '4.70', '00:11', 'KB'], '797', '4814']"
1342,07.26 15:52:01,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['short.weixin.qq.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1343,07.26 15:53:17,WeChat.exe,mmbiz.qpic.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['mmbiz.qpic.cn:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1344,07.26 15:55:21,GitHub.exe,"api.github.com:443 close, 797 bytes sent, 4814 bytes (4.70 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '4.70', '00:11', 'KB'], '797', '4814']"
1345,07.26 15:55:32,chrome.exe *64,"www.evernote.com:443 close, 2487 bytes (2.42 KB) sent, 2361 bytes (2.30 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.evernote.com:443', '2.42', '2.30', '04:00', 'KB', 'KB'], '2487', '2361']"
1346,07.26 15:56:57,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1848 bytes (1.80 KB) sent, 3191 bytes (3.11 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['safebrowsing.googleapis.com:443', '1.80', '3.11', '04:00', 'KB', 'KB'], '1848', '3191']"
1347,07.26 16:00:23,git-remote-https.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070']]"
1348,07.26 16:00:34,GitHub.exe,"api.github.com:443 close, 781 bytes sent, 6147 bytes (6.00 KB) received, lifetime 00:10",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '6.00', '00:10', 'KB'], '781', '6147']"
1349,07.26 16:01:10,GoogleUpdate.exe,tools.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['tools.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1350,07.26 16:03:33,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['short.weixin.qq.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1351,07.26 16:04:59,SogouCloud.exe,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'security.ie.sogou.com:80'], '184', '691']"
1352,07.26 16:05:13,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1353,07.26 16:06:32,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.evernote.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1354,07.26 16:10:17,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:38",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['qbwup.imtt.qq.com:80', '00:38'], '494', '208']"
1355,07.26 16:10:32,chrome.exe *64,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2336 bytes (2.28 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.evernote.com:443', '2.42', '2.28', '04:00', 'KB', 'KB'], '2486', '2336']"
1356,07.26 16:10:36,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['api.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1357,07.26 16:10:47,GitHub.exe,"api.github.com:443 close, 781 bytes sent, 6147 bytes (6.00 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '6.00', '00:11', 'KB'], '781', '6147']"
1358,07.26 16:11:46,YodaoDict.exe,"dict.youdao.com:80 close, 447 bytes sent, 2122 bytes (2.07 KB) received, lifetime 10:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['dict.youdao.com:80', '2.07', '10:01', 'KB'], '447', '2122']"
1359,07.26 16:12:17,SGTool.exe,"p3p.sogou.com:80 close, 441 bytes sent, 139 bytes received, lifetime 01:05",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['p3p.sogou.com:80', '01:05'], '441', '139']"
1360,07.26 16:12:27,chrome.exe *64,avatars3.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['avatars3.githubusercontent.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1361,07.26 16:12:28,chrome.exe *64,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['api.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1362,07.26 16:13:28,chrome.exe *64,"collector.githubapp.com:443 close, 0 bytes sent, 0 bytes received, lifetime 01:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['collector.githubapp.com:443', '01:01'], '0', '0']"
1363,07.26 16:14:56,chrome.exe *64,"assets-cdn.github.com:443 close, 335 bytes sent, 4369 bytes (4.26 KB) received, lifetime 02:24",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['assets-cdn.github.com:443', '4.26', '02:24', 'KB'], '335', '4369']"
1364,07.26 16:14:56,chrome.exe *64,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['notifications.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1365,07.26 16:16:15,GitHub.exe,"api.github.com:443 close, 781 bytes sent, 6147 bytes (6.00 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '6.00', '00:11', 'KB'], '781', '6147']"
1366,07.26 16:16:27,chrome.exe *64,"www.google-analytics.com:443 close, 1430 bytes (1.39 KB) sent, 4938 bytes (4.82 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.google-analytics.com:443', '1.39', '4.82', '04:00', 'KB', 'KB'], '1430', '4938']"
1367,07.26 16:19:26,WeChat.exe,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['short.weixin.qq.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1368,07.26 16:21:04,chrome.exe *64,"clients2.google.com:443 close, 154863 bytes (151 KB) sent, 321609 bytes (314 KB) received, lifetime 01:00:12",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients2.google.com:443', '01:00:12', 'KB', 'KB'], '154863', '321609']"
1369,07.26 16:21:06,chrome.exe *64,"apis.google.com:443 close, 461 bytes sent, 4217 bytes (4.11 KB) received, lifetime <1 sec",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['<1 sec', 'apis.google.com:443', '4.11', 'KB'], '461', '4217']"
1370,07.26 16:21:06,chrome.exe *64,gm1.ggpht.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['gm1.ggpht.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1371,07.26 16:21:31,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['api.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1372,07.26 16:21:31,GitHub.exe,api.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['api.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1373,07.26 16:23:13,chrome.exe *64,"live.github.com:443 close, 2931 bytes (2.86 KB) sent, 2089 bytes (2.04 KB) received, lifetime 47:52",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['live.github.com:443', '2.86', '2.04', '47:52', 'KB', 'KB'], '2931', '2089']"
1374,07.26 16:24:03,chrome.exe *64,assets-cdn.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['assets-cdn.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1375,07.26 16:24:51,chrome.exe *64,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['notifications.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1376,07.26 16:25:08,chrome.exe *64,"drive-thirdparty.googleusercontent.com:443 close, 484 bytes sent, 4707 bytes (4.59 KB) received, lifetime 00:17",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['drive-thirdparty.googleusercontent.com:443', '4.59', '00:17', 'KB'], '484', '4707']"
1377,07.26 16:25:20,chrome.exe *64,"csi.gstatic.com:443 close, 1397 bytes (1.36 KB) sent, 5154 bytes (5.03 KB) received, lifetime 04:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['csi.gstatic.com:443', '1.36', '5.03', '04:01', 'KB', 'KB'], '1397', '5154']"
1378,07.26 16:26:58,GitHub.exe,"api.github.com:443 close, 781 bytes sent, 6147 bytes (6.00 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '6.00', '00:11', 'KB'], '781', '6147']"
1379,07.26 16:27:18,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1380,07.26 16:27:18,chrome.exe *64,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.google.com.hk:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1381,07.26 16:27:19,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['f-log-extension.grammarly.io:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1382,07.26 16:27:19,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['f-log-extension.grammarly.io:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1383,07.26 16:27:20,chrome.exe *64,video-hkg3-2.xx.fbcdn.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['video-hkg3-2.xx.fbcdn.net:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1384,07.26 16:27:22,chrome.exe *64,pixel.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['pixel.facebook.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1385,07.26 16:28:19,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 1364 bytes (1.33 KB) sent, 3626 bytes (3.54 KB) received, lifetime 01:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['f-log-extension.grammarly.io:443', '1.33', '3.54', '01:00', 'KB', 'KB'], '1364', '3626']"
1386,07.26 16:28:27,chrome.exe *64,"pixel.facebook.com:443 close, 1491 bytes (1.45 KB) sent, 5027 bytes (4.90 KB) received, lifetime 01:05",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['pixel.facebook.com:443', '1.45', '4.90', '01:05', 'KB', 'KB'], '1491', '5027']"
1387,07.26 16:29:56,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']]"
1388,07.26 16:31:18,chrome.exe *64,"www.google.com:443 close, 1227 bytes (1.19 KB) sent, 2561 bytes (2.50 KB) received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.google.com:443', '1.19', '2.50', '04:00', 'KB', 'KB'], '1227', '2561']"
1389,07.26 16:31:19,chrome.exe *64,"www.google.com.hk:443 close, 3443 bytes (3.36 KB) sent, 67897 bytes (66.3 KB) received, lifetime 04:01",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['www.google.com.hk:443', '3.36', '66.3', '04:01', 'KB', 'KB'], '3443', '67897']"
1390,07.26 16:31:48,git-remote-https.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['proxy.cse.cuhk.edu.hk:5070', 'proxy.cse.cuhk.edu.hk:5070']]"
1391,07.26 16:31:50,git-remote-https.exe,"proxy.cse.cuhk.edu.hk:5070 close, 999 bytes sent, 4582 bytes (4.47 KB) received, lifetime 00:02",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['proxy.cse.cuhk.edu.hk:5070', '4.47', '00:02', 'KB'], '999', '4582']"
1392,07.26 16:33:31,chrome.exe *64,"clients6.google.com:443 close, 1915 bytes (1.87 KB) sent, 842 bytes received, lifetime 04:00",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '1.87', '04:00', 'KB'], '1915', '842']"
1393,07.26 16:34:31,chrome.exe *64,"github.com:443 close, 2774 bytes (2.70 KB) sent, 27608 bytes (26.9 KB) received, lifetime 00:12",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['github.com:443', '2.70', '26.9', '00:12', 'KB', 'KB'], '2774', '27608']"
1394,07.26 16:34:32,chrome.exe *64,auth.grammarly.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['auth.grammarly.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1395,07.26 16:34:56,chrome.exe *64,live.github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['live.github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1396,07.26 16:36:49,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1397,07.26 16:37:02,Dropbox.exe,bolt.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1398,07.26 16:37:15,GitHub.exe,"api.github.com:443 close, 781 bytes sent, 6147 bytes (6.00 KB) received, lifetime 00:11",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['api.github.com:443', '6.00', '00:11', 'KB'], '781', '6147']"
1399,07.26 16:38:13,chrome.exe *64,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['github.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1400,07.26 16:38:14,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['collector.githubapp.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1401,07.26 16:40:18,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:38",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['qbwup.imtt.qq.com:80', '00:38'], '494', '208']"
1402,07.26 16:40:55,chrome.exe *64,trello.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['trello.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1403,07.26 16:40:55,chrome.exe *64,apis.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['apis.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1404,07.26 16:40:55,chrome.exe *64,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['csi.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1405,07.26 16:43:17,chrome.exe *64,"avatars1.githubusercontent.com:443 close, 1145 bytes (1.11 KB) sent, 666 bytes received, lifetime 05:03",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['avatars1.githubusercontent.com:443', '1.11', '05:03', 'KB'], '1145', '666']"
1406,07.26 16:43:22,chrome.exe *64,avatars2.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['avatars2.githubusercontent.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1407,07.26 16:43:23,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['collector.githubapp.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1408,07.26 16:43:27,chrome.exe *64,"ssl.gstatic.com:443 close, 461 bytes sent, 4784 bytes (4.67 KB) received, lifetime 00:10",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['ssl.gstatic.com:443', '4.67', '00:10', 'KB'], '461', '4784']"
1409,07.26 16:43:45,chrome.exe *64,user-images.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['user-images.githubusercontent.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1410,07.26 16:43:52,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E0,<*> open through proxy <*> HTTPS,"[['www.evernote.com:443', 'proxy.cse.cuhk.edu.hk:5070']]"
1411,07.26 16:44:14,chrome.exe *64,"clients6.google.com:443 close, 2242 bytes (2.18 KB) sent, 1014 bytes received, lifetime 06:52",E2,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","[['clients6.google.com:443', '2.18', '06:52', 'KB'], '1014', '2242']"
